Time,Source,Destination,Protocol,Length
2024-11-15 09:33:12.358857,192.168.1.34,146.75.122.172,6,54
2024-11-15 09:33:12.434388,146.75.122.172,192.168.1.34,6,1466
2024-11-15 09:33:12.434388,146.75.122.172,192.168.1.34,6,1466
2024-11-15 09:33:12.437238,192.168.1.34,146.75.122.172,6,54
2024-11-15 09:33:12.456174,146.75.122.172,192.168.1.34,6,1466
2024-11-15 09:33:12.456174,146.75.122.172,192.168.1.34,6,1466
2024-11-15 09:33:12.457851,192.168.1.34,146.75.122.172,6,54
2024-11-15 09:33:12.501727,146.75.122.172,192.168.1.34,6,1466
2024-11-15 09:33:12.501727,146.75.122.172,192.168.1.34,6,1466
2024-11-15 09:33:12.503239,192.168.1.34,146.75.122.172,6,54
2024-11-15 09:33:12.578377,146.75.122.172,192.168.1.34,6,1466
2024-11-15 09:33:12.580090,146.75.122.172,192.168.1.34,6,1466
2024-11-15 09:33:12.581701,192.168.1.34,146.75.122.172,6,54
2024-11-15 09:33:12.601715,146.75.122.172,192.168.1.34,6,1466
2024-11-15 09:33:12.646423,146.75.122.172,192.168.1.34,6,1466
2024-11-15 09:33:12.646423,146.75.122.172,192.168.1.34,6,1466
2024-11-15 09:33:12.648908,192.168.1.34,146.75.122.172,6,54
2024-11-15 09:33:12.667157,146.75.122.172,192.168.1.34,6,1466
2024-11-15 09:33:12.720582,192.168.1.34,146.75.122.172,6,54
2024-11-15 09:33:12.725189,146.75.122.172,192.168.1.34,6,1466
2024-11-15 09:33:12.725189,146.75.122.172,192.168.1.34,6,1466
